id	label
503915805633810432	0
900897893988667392	0
903840964027998208	0
900321762767982592	0
71318589570945024	1
850536752318222337	0
964422031805595648	0
900835762182262785	0
940230862611861504	1
850613999284760576	0
900893316316876800	0
900850436080644096	0
903595316385013760	0
903594299048157185	0
1069425080730599425	1
1102970155913568256	1
903724233976676352	0
903640340367736832	0
494100921081544704	0
505063889826889729	1
900829241536909312	0
899308086351077381	0
20807312090	1
900100207647621120	0
1104149139749777413	0
940660723251908608	1
900835510721146881	0
505086883949318144	0
959761027662602240	0
850366830036344833	0
904091490003144704	0
900365567772696576	0
494083743041089536	0
900380381362483201	0
900144995105218560	0
850421927546155008	0
940932469355958273	0
904018766450786304	0
900372787478409217	0
960075630757990401	0
900375641471713280	0
939101671681966080	1
904005810430337024	0
903836759498293248	0
941346149134491653	1
1006571118776512513	1
900238334806691841	0
850364464578908160	0
900836803523072001	0
1098583118599110658	0
494046350951346176	0
903604910511583232	0
900887712164712449	0
1097913737825128454	0
73114830231437312	1
850361171203018752	0
503881025110278144	0
32224117595836417	1
900354301695991808	0
900052419530326016	0
900845163240726528	0
70876200175808512	1
900142891259109382	0
1102826689527197696	1
1070037581793034240	0
505077015502786560	0
850602724509069313	0
850368974898565129	0
959854850694623232	0
494064981919690753	1
941378021164011520	1
494050347917127680	0
494061851194302465	0
850369386796003328	0
494099561443766273	0
900295534472286209	0
940725507137703937	0
959800960699781122	0
1070724938775060480	1
959852351195672582	0
505075025850802176	0
941321679506231298	0
503920417648545792	0
900835063067275264	0
850604129210773505	0
505087606884147200	0
941081377700745226	1
963033488608956416	0
960062457514479616	0
1103093991887826945	1
941304156127625216	1
1006569603734990848	1
900372558557609988	0
2670200180	1
959931789648257025	0
850423319740522502	0
850361322252455936	0
903619206536732672	1
900830536557637632	0
899102648078565376	0
900369837863477248	0
850539548199104512	0
1102926130858864640	1
904039560681844736	0
900831953552789504	0
850361365109899265	0
494087814854627328	0
900895387174797313	0
48338811293401088	1
1069758567597686789	1
850414041847738368	0
903608371441537024	0
900860893642272768	0
77978167679262720	1
850398114871734276	0
850366846133952513	0
903671550196551681	0
899117704262500352	0
850380312345444352	0
940262971321630721	1
903688696758767616	0
900355497181806594	0
56114499635265536	1
904085107580993536	0
900856026542551041	0
959806055298600960	0
503953674557599744	0
903734532310011904	0
18031486190	1
1098218247206420480	1
900887017558605824	0
900833900594900992	0
850398295893700611	0
959919998897672192	0
503883797331341313	0
900875309708451841	0
1099987371787935745	1
959853163686739968	0
962437262813229056	0
938822943806763010	1
904104305728389120	0
959938325728522240	0
1067722518302060545	1
903673840815013891	0
850404986571935745	0
1069549668676378625	1
903652952799297536	0
900004640640651264	0
941036332524109824	1
941394754188857344	0
850371638206103553	0
70125338755203072	1
850465074972110849	0
903728125435105280	0
903831331565658112	0
900875638277537793	0
900891140613959680	0
850438271091982336	0
850372325581180928	0
903644005853888512	0
900887202049253376	0
900396692234809344	0
494060641599385601	0
941789972557901826	1
494104089371082752	0
900855711302856704	0
105674641640660993	1
87896397373902848	1
903810658940137473	0
1101414983072649216	0
900121866341421056	0
900837116422303744	0
494066356103290880	0
900877542877532160	0
83901643837538304	1
1098579368153108480	0
941736659086921728	1
959828327157698563	0
1104215233688686592	1
959762110120050688	0
1103383700501352449	0
1069981530699821057	1
900838441763602432	0
41378158624256000	1
900845500143992834	0
903641323500134400	0
900155518362279936	0
959861979790757889	0
900874695733633024	0
900373957303345152	0
1097967515433607170	0
76743942489653248	1
900887164396998661	0
850411659474685953	0
959761264540049408	0
903713198565728256	0
494034520094425088	0
904008203079479296	0
940725674121289728	1
505080196354289665	1
503935023179788290	0
903708117837414400	0
1098138024456658945	1
900874157193297920	0
1070086636044738562	1
80597751548755969	1
903659224412020736	0
900843255172083716	0
1104003950523674624	1
903782031808716805	1
899098189688655872	1
900362307506651136	0
900842304730222592	0
900859647468462081	1
941412956650328065	0
504932534753701888	0
899161431022592000	0
900858963662688256	0
900074549143797760	0
900306393990909952	0
903647478691622917	0
85472749560143872	1
900896816903974913	0
900859586961432580	0
505063521932279808	1
850393800736419841	0
900828400964837378	0
900100564591235073	0
503912380267364352	0
14361356912300032	1
941321533506670592	1
900859901030912000	0
850393476864847872	0
900851796171784194	0
899332293797588992	0
903823661479727105	0
494083502540066817	0
940983823017398273	0
850335424119746564	0
494064222201184257	1
959785835255152640	0
900870350623326209	0
900870498598486016	0
1070643964049547265	1
900895789127532544	0
88217441955627008	1
850615789057191937	0
940279296936906753	1
494031792551510016	0
900886484009361408	0
900866733237567488	0
900867875472367620	0
1070701951522869248	0
79786728973541378	1
900090510811033600	0
900281689921998848	0
959762500769198080	0
32447941100707840	1
960210334610087937	0
903592994070253568	0
850525879910277120	0
850409637082009602	0
1102609696656158722	0
903653570616188928	0
959855867725254659	0
850391723813556225	0
960554159660503040	0
900106888544751616	0
1070686955854282752	0
503881912596054016	0
941658240835837952	0
1104339642172751877	1
940721545982414848	1
503881437276143616	0
903810661364486144	0
850408073344802816	0
940695397416218624	1
940310200409616384	0
941761466700582912	1
494050425671548928	0
494079701921439745	1
900835911906283521	0
80428729255477249	1
1098140995034771456	1
940631086882734080	1
939243745752514560	1
940280140097097728	1
503884203126038528	0
503926600740519936	0
900369546732871680	0
5149234739290112	1
940348012945080320	1
850429214306074624	0
941360623975387136	0
850373521188548609	0
900831953745833985	0
1102675393696485382	0
850517353687330816	0
959872879281262597	0
1006572987250888704	1
850367697372282880	1
941069942807564289	0
85480803416543232	1
900831055384653825	0
503948700335357952	0
903631657969864704	0
900831039354015744	0
850477196632371202	0
900097545522880512	0
850552810437435392	0
1103082836201033728	1
900894395632943104	0
503943858385076225	1
960307214463524866	0
494111832810864640	0
959950477189353472	0
963943545156579329	1
850365318010687488	0
940895885759860736	1
903722418962870273	0
850397848113905664	0
900829002759372800	0
900871018079801344	0
900839589706944512	0
850422735390068736	0
850433671870001153	0
850366782514888704	1
900864507781804033	0
850420498563448832	1
850445728740769792	1
959805253968314370	0
903721354230366209	0
119600697649004544	1
88692661174800384	1
1069503629843935232	1
959915295476416513	0
1098703660685570048	1
903806132807811072	0
903893056839073792	0
959757641101840384	0
900135472222961668	0
900350801805103106	0
903635327268429825	1
903898290730696705	0
903905035846856704	0
900864221633576960	0
900371722502799360	0
903892741930745856	0
959765037404622849	0
900101680758366208	0
494063087373123586	0
1006572929428148225	1
959805814453260288	0
940302673735065600	1
959762557719449600	0
900090974151553024	0
503947654616080384	0
900377498453671941	0
903634660097495042	0
503905198868545536	0
900871546842906624	0
899786471850205184	0
941356785054732288	0
900897914083569664	0
1006570969044017152	1
850379851009863680	0
900890493650968576	0
900868291165511680	0
503918637049065474	0
900846866119766016	0
903593063473446912	0
900843431290953728	0
900054582038069249	0
900830747174604801	0
962387600689500161	0
903587055976009728	0
900833495345508356	0
959841866547068929	0
503917147236470785	0
494020854187954176	0
959766147787841536	0
900370456217214976	0
900397762302365697	0
41738538613481472	0
1070785827137966081	1
903827821507862529	0
899981275783733248	0
25506751541	1
900836849069023233	0
959853371397165056	0
900099377804578816	0
900859232416923649	0
850388209012006913	0
86091580867485697	1
960061946694438912	0
900856289156358144	0
900058103844139008	0
903606754856116225	0
903648211667214336	0
503939428977369088	0
900890184971104256	0
900840220962279426	0
900076770808004608	0
900849763020677121	0
1102941733824970758	1
961649033570914305	1
900895121436286976	0
903893176221618176	0
850363315066998786	1
903987219941249025	0
959811546120642560	0
904081039420772352	0
959832532828090368	0
900836414375546881	0
503923563494391808	1
850360285240193024	1
850390450330619906	0
959773480760754179	0
900882965407834112	0
900877467178729472	0
900394400395776001	0
850487881676316672	0
48020161671856129	1
959845423207694336	0
903758020605337600	0
503882982780706817	0
900392424857579520	0
1097964253347229696	1
71863513794101249	1
900878701222559746	0
903664822864228352	0
850477094673035264	0
900841842236936193	0
1104154926199046146	1
494111828184530944	0
900378699383570432	0
900371917521244160	0
900864317012226048	0
900008595009531905	0
940341563611402240	1
103836606917648385	1
900851760528601088	0
494082250951364608	0
900345992368668673	0
850377443722403842	0
494089658985631744	0
494052572257603584	0
503929572669149184	0
80312494320656385	1
1069954537874690048	1
960416371325718528	0
1070480631136546816	0
903677783599185921	0
903649967239254016	0
960062753489776645	0
494059586597711873	0
959840219070648322	0
960056611770257408	0
900839843034529793	0
13792605132	1
850366992783556610	0
941326373053968384	0
899232887698055170	0
959856770205315073	0
900860284536995841	0
904053055070638081	0
900376811602714627	0
850612469613703173	0
850412683056885761	0
900831017539428352	0
941407558392217600	1
959764101479059456	0
47440557374574593	1
903776866913443840	0
504932104686153728	0
900349046442872832	0
903683432311607296	0
899706938778320897	0
940656325868113920	1
1006571707245608960	0
1069464293173854208	1
903849428901081088	0
899851117235916801	0
25229561692168192	0
1098658790059270144	0
850388163646410752	0
900272739264512000	0
850358336298127360	0
503937583785578497	0
900842971096113153	0
960382624681381888	0
900828313572319232	0
900869090432122880	0
959825737120333824	0
959775662906146816	0
30270849302921216	1
940279127172452353	1
904036223752302592	0
1070018709341777920	1
903693067936559104	0
900864708399570946	0
850374356723273730	0
900868718758154244	0
903769736386936832	0
1104217688555937792	1
900053663967834113	0
503936858791743490	0
494096067110391808	0
900844343979888644	0
904042710931316736	0
494073277338222593	0
850371393678135297	0
941329438041624576	0
1103347762760990723	1
1099774734475108357	1
900896425504059392	0
904108870414598145	0
503925148039118848	0
26936583408062464	1
941777972662624257	0
505086120816693248	0
900869887899258880	0
960488261805400066	0
503910541887549441	0
900853361775398912	0
503918324846460928	0
940677895235743744	0
960168856185704449	0
900839515065126912	0
959752975685074944	0
900870410362908672	0
900836746681888768	0
494079894607773696	0
962389789977739265	0
959813751762505728	0
900890038988394497	0
850389941427126272	0
1102764506428641280	1
903592208556843008	0
1069502809693806592	1
959797912841609216	0
505087398834081792	0
900859557223825409	0
903749765879365632	0
51402421884289024	1
900870674897670144	0
95773818748018688	1
505071524450025473	0
494040156458872832	0
900001891375091714	0
1098000481505296385	1
900857901148975108	0
1070875598824882176	0
900849697530806273	0
900863713938472960	0
850410293364752385	0
959762723759443968	0
964564028902313984	0
941005179964608515	0
900330390644281345	0
900828759137406977	0
15330889500205056	1
37414116482093056	1
1101479099321729024	1
850362877714235392	0
850592007772921856	0
900847646826536961	0
1102963484306956288	1
960061016813064193	0
850422381885628416	0
65072619791204352	1
505079428573958144	0
850422895486566404	0
1070797752307732481	1
12401702019801088	1
940278409749565440	0
900842237927358465	1
1070663646899068928	1
959768613862494209	0
22311203237797888	1
494023238851117056	0
941379340524244993	1
1069625509313687552	0
93707873548382208	1
503881512899461121	0
900379983717302275	0
900882117936152578	0
900837595411828736	0
900882720427003904	0
959811138392412161	0
900886937837481987	0
903712532740886534	0
94343935643758592	1
850357891685113857	1
503883826750164992	0
900348349118693377	0
505076748787007489	0
903916905538387968	1
494040610626498561	0
938529040792674304	1
939893583561285632	0
941693095913119745	1
28165911278002177	1
850487672363679746	0
903631154636521472	0
503950742395564032	0
900879160838561793	0
1101312299728543749	1
903734532221927425	0
940964915724062721	1
900883720609071105	0
850354141318848512	0
900877096993607682	0
940674917686792199	1
109151109356060672	1
903707182360694784	0
503887121913233409	0
900839314116014080	0
1070538539421491200	1
900132592183373827	0
900830004828925956	0
900869371555454976	0
900395729394573317	0
62763147383156736	1
503895829837774850	0
503900161538404353	1
945059633705684993	1
900833958702829569	0
903580041778520064	0
494103322497134592	0
850431320287301632	0
900848311170719744	0
850376115310940160	0
494090519484444676	0
941694339142574080	1
903687691140726785	0
941089569063211008	1
494047138888687616	0
940656795869204488	1
903614652042629120	0
503957933835563008	0
850423709282295812	0
900847676056641536	0
959890250645557248	0
503910790064128000	0
900843289871568904	0
903698243837726720	0
940261943235014657	1
959814147717369858	0
1006569564178669568	1
959762924448268289	0
16942605428	1
850359577807912961	0
899254258708733952	0
903824820281909248	0
850361302409248769	0
899276880855146497	0
104318951105888256	1
116869154832785409	1
850360663063109632	0
900829873119350784	0
900881064008273921	0
1069702855509139456	0
900862032458723328	0
959852942458343424	0
900833964159631360	0
5164663117451264	1
903634578090360833	0
900872741968109568	0
940376024042401792	1
850612780428398592	0
850366205387051009	0
959847245570105345	0
83182938635780096	1
900889118447685636	0
903585247245213696	0
904002245565480961	0
850358580196892672	0
903979852029730818	0
850396829514641410	0
850393352377954305	0
850364747518234624	0
1070329901075623936	0
70180622978654208	1
959791549948215296	0
900387213506170884	0
903608306467454976	0
900882001493991424	0
1104190079629709313	0
1103649198090735616	0
900853867721748481	0
850612381940158464	0
1098169606525509632	1
959788531798495237	0
903889299925594112	0
850365337405140993	0
940982332332363777	1
903999774088720384	0
941047179594125312	1
1070882048208977921	1
959761789532758018	0
903752121216061441	0
900370560760152065	0
101223595765805056	1
900857785101037568	0
959761946152087552	0
900321724071387137	0
494059397169958915	0
81813673135443968	1
850379023926665217	0
900836406595080193	0
904067571149877248	0
903625764481916928	0
900332760719642624	0
88942916973772800	1
503920077012742145	0
1100130814824759298	0
900878379825672193	0
941394082278137856	1
850480792748916736	0
936228792464535552	1
903693045908033536	0
959818533457739777	0
900877503195213824	0
903632248460726277	0
959835205220667392	0
1103020481953718277	1
850424521853161473	0
850393928864059392	0
503907022417715200	0
959767195470499840	0
900856920625618949	1
903575679970705408	0
940692702626242565	1
850420919499665410	1
900891095957209090	0
1102973648367808512	0
850416458844839936	1
960823102832889856	0
503885414864658432	0
505077491984125952	1
900839168259043329	0
494034819240587264	0
900841423070777345	0
962386061413572608	0
903996880941670400	0
900827708078292992	0
73069225408872448	1
494095008270925824	0
1104424141866893314	1
1069945196421382144	1
960084379761508354	0
1006573283238703104	1
494040715114979330	0
959830255988068354	0
899342975653883905	0
900830823443644416	0
1104020948100046849	1
900830745224241152	0
850514002782199808	0
503918782013005824	0
88551283555966976	1
850342663689834496	0
904083647522885632	0
900857633489465344	0
27042904399	1
494060049229033473	0
1006571084345434112	1
1070755805257961472	0
940999174820192256	1
503883083418857472	0
1069591285399543808	0
900863378175950848	0
1103052395121176582	1
900373223161942016	0
900895281985851392	0
900319247364222977	0
959884063959117824	0
900868584599113728	0
850365040737869825	0
900178243524980737	0
850630277101740033	0
900830054904729601	0
24551203156	1
17815787523809280	1
940271225103843328	1
903661030072561664	0
900844396236746752	0
961384479997808640	0
900890928956755968	0
900831354614673409	0
850483849951891457	0
941665424621625345	1
1070015277016985600	0
112257244699176961	1
900886523163410432	0
900879205956767744	0
900838397945708544	0
503895702938718208	0
959788677525319680	0
900835619177418754	0
1069627612501295105	1
942409184468971523	1
850398700484517888	0
900404299330498560	0
15754654969233408	0
494031747441774593	0
900884473138597889	0
941761512955432960	1
503889708418863105	1
900837092909043712	0
900865421569441792	0
940604650625040384	1
900028535385059328	0
959768141483184128	0
903890516533641216	0
1070539815110664193	1
900388355602612227	0
959768672331096069	0
941007945365688321	1
850413088805355520	0
941677789111087105	1
503904685166567424	1
900869559296675841	0
903929061574983680	0
27007575320	1
503883031287824384	1
1102868910213382144	1
494069581171138560	0
900374762664280065	0
19904092745	1
903575161265426432	0
504932751062351873	0
900856249243324416	0
503889540990636032	0
959820181995442176	0
899958026270113792	0
1098666282407391235	0
900838671775133696	0
900869185991053312	0
503904848992288768	0
850418594039070722	1
904059771543846912	0
900879420646404098	0
1101136453461929984	0
67685355276607489	1
106286182798868480	1
900379731861831680	0
900293888509968385	0
900399031565914112	0
900854642963304448	0
959868003587448833	0
16556143326	1
114759597092384768	1
940960661928075264	1
900878863407828993	0
941672897206276096	1
1102930561130221571	1
1069979992812122112	1
941001827868344320	0
959845335194587136	0
1103342612952559616	1
903674008406827009	0
900835104486019072	0
850374201655439361	0
903712694305521664	0
900859386951864321	0
900833847142735872	1
899679251775066112	0
900846902983438336	0
941055097848631296	1
27226623971430403	0
903645713023848449	0
944556040833634306	1
940242519748685824	1
900836412861370368	0
1071062790608248832	1
900845430304632834	0
1102759451063398400	1
940729695502520320	1
85493466796265472	1
900373115078721536	0
1102725987790450688	0
959885091785854977	0
941382613087989760	0
850447277697232896	0
903611074326429696	0
1097858753083383809	0
104029017174315009	1
494022064110465024	0
850426500301979648	0
1098986897819471874	1
903694363137638400	0
850369097963536385	0
503912980661014528	0
1097446376173195264	0
850416364317757440	0
503920582086230016	0
850367701570666496	0
850424206038888448	0
903953380288192515	0
903706817632587778	0
505077251679850496	0
900091431104237568	0
941446646872887296	1
900375793074814976	0
900380571670654976	0
850386820693184512	0
941052879259033602	0
25928854500	1
959900119595352070	0
1070354725764325377	0
27981047027208193	1
850540298832928769	0
1099540384319967238	1
86067016414400512	1
850362738580893696	0
900840766532202496	0
900879672791007232	0
900849432941314048	0
903667050438123521	0
494054245360873472	0
941046863503024128	1
850428257543622657	1
850362107434545152	0
900374621429608448	0
900841449381666818	0
900895471509614592	0
1097854069820063744	1
80968896584220672	1
903630104772923392	0
959819653274103808	0
119071258343243776	0
900870348249411585	0
900838947986694144	0
940675134502907904	0
494037309403451392	0
900870834860019717	0
1100373986251362305	0
80984463705767936	1
959804884123078658	0
850418285405511680	1
903625870186876928	0
1097679036539682816	1
504933175492370432	0
503899344274067456	0
88471405976498176	1
850433788958167040	0
78054734438727680	1
941047131313463298	1
941129269119393793	0
1070362282486575104	1
940318960817451008	0
505079443698642944	0
900884751409721347	0
504932322299232257	0
504933179191357440	0
850413067347349505	0
959772570290675713	0
900847846055956480	0
1069841575717543939	1
23274957240795136	1
900373566243328000	0
940226416725110785	1
850358429000642562	1
494046611723796480	0
494112167415656449	0
903579458908688385	0
505063744121344000	0
903644695192109057	0
903774212845961216	0
850367530636124160	0
940566923368124417	1
903682620537626625	0
960302627006353409	0
28428772151656448	1
903973307896258562	0
91750040179179520	1
900871449514258433	0
1102741877131038720	1
900831694588178432	0
903578012041535490	0
904096857844064257	0
903575343012962304	0
961900501389295616	0
1103022369365471237	1
28664700328	1
900875853701296128	1
1103735818995277824	1
959827907639115776	0
850385302325690368	1
503935855510450176	0
850358100787953664	0
1069484372380786688	1
959817541768986624	0
959873736605347840	0
899819619187400705	0
900841847408480259	0
503940857339183104	0
1102832976377737216	1
503905169671987201	0
960007637936074752	0
70268136322109440	1
850364543092109312	0
900863805822914560	0
850622713890734080	0
900375707838238720	0
903964493943857152	0
903893270266351616	0
504933335941255168	0
903775010145185793	0
900361482558464000	0
903632968400457728	0
1006573828200419332	1
1097874057075269633	0
940719811310555136	1
900828976674951172	0
900853142178476032	0
494091500918423552	0
900854523031375872	0
900844610980806657	0
903611433329577984	0
900883273576042497	0
900345558845534208	0
900850890357297154	0
903626702114435073	0
900851696892604416	0
505078910766166016	0
900299239196176384	0
900873858470879232	0
1102984833150660608	1
1069282595849023488	0
103122460144173056	1
82868703368187904	1
900850510047084544	0
503922110272524288	0
900861954876727297	0
505080336636604417	0
850448568632606721	0
494029625417150464	0
900827935904595977	0
940361615291142147	1
899999270560030721	0
903989200143302656	0
1070376546832048128	0
850374403275710464	0
850375507933835266	0
900066560039153666	0
903646505180921857	0
850386499942047744	0
494050346570764288	0
494020888941965314	0
494047140633526272	0
850374609928994819	0
82814657928241153	1
28806715456	1
1006570390611783680	1
900871748140363777	0
494088063459819520	0
900335012830076928	0
494081782086893568	0
503922964316712960	0
960117029234556928	0
903643677658148865	0
900838119095881729	0
1103347007371075584	1
900181960060018688	0
904085598004273153	0
1103193678812770306	1
900828549011185664	0
903606477436399616	0
900856611119390721	0
850393392773255170	0
505092676912308224	0
903712259255488512	0
960164600011415552	0
899676251694268419	0
959758647055339525	0
900330009528807424	0
940597474967932928	1
900879996180340736	0
14633639323	1
503883871390158848	0
903871984983040000	0
900871543307292673	0
900828243502268418	0
941397630856384513	1
1097913371104628736	1
940323592088190976	0
900384660676640769	0
904003270145970176	0
900298822290735104	0
503943729879601152	0
940339347605377030	1
1103648930452119553	0
850357941135867904	0
494070060932415489	0
80865011584614400	1
959770045080653824	0
850360825659502593	0
494078440254230528	0
494061117375668224	0
900833278860697602	1
900839849531510784	0
1098997103257419776	0
903610850765832194	0
96652642079621120	0
494090043451924481	0
900866687934836740	0
850365108253409281	0
900859649947291649	0
503882133513854976	0
98849161822224385	1
1104013906320736256	0
1102921919337250821	1
503948738956902400	0
114150928818515968	1
1102924300158410753	0
941706138617335809	1
900848684484632576	0
900860437541138433	0
959903075593895936	0
900041887767068672	0
900331820084080641	0
850361724846968832	0
900301622789763072	0
900835225038716928	0
899485856578318336	0
903720876251729922	0
85613635925319680	1
899843126021455872	0
494078254794297345	0
1069644984201158658	1
940561992821112832	1
962428011868954624	0
960437988743368705	0
900889137544384513	0
940780582728077312	1
904073932126515201	0
850420463780188160	1
900849995225731073	0
900831368359313408	0
903701498147864577	0
98782604404334592	1
900870753830260736	0
1097683935356743686	1
900870226392350720	0
1104034426655256577	0
900847108181434369	0
900373031788224513	0
494068685024157696	0
850485347263721472	0
95849892458659841	1
899966054167965696	0
494044253665116160	0
900869572903002112	0
900878151059988481	0
494067409062723584	1
941343031172718593	1
899784492658896896	0
903805784504627204	0
14792152076783617	1
494048991751852032	0
900895779304472576	0
904082525420650496	0
903574920864653313	0
903686098819403776	0
850609574327537664	0
81728544811659264	1
900882197409783808	0
89244100439703552	1
900857584030281729	0
959767228169228288	0
42848860791517184	1
850588032885567488	0
904036243817852928	0
1069184149309833216	1
900834249946877953	0
503946922780921856	0
900326450636738560	0
940688926460739584	1
903700196026195968	0
1104372871604957184	1
900839442637889540	0
960007695913881600	0
900348497479831555	0
900393464482979840	0
900881431848783872	0
900852782005092353	0
960260475257868289	0
940218164197183490	1
71144146424958976	1
112153570043887617	1
101635275645652992	1
850366836160049152	0
900833778188382208	0
900889231672786944	0
941360018779201536	1
940681388268949504	0
903611214131056640	0
900856868658180096	0
850376820889444352	0
959808289751085056	0
1098407850387345408	1
1070664314380578816	0
494046368298967040	0
940252822372745217	0
86520213528522752	1
900894511110508544	1
900861317397049345	0
903692202609541120	0
960519013800599553	0
108638719350800384	1
1069282256366288901	0
900370959399501824	0
850353806810460160	0
503908763250999296	0
940759548259897344	1
903943356652417027	0
940341845476954118	1
70212051687051267	1
900401104457875456	0
503902424437112832	1
904011989042778112	0
505068449488318464	1
900857793581895680	0
900830923616395264	0
900878555818622978	0
900855809365508096	0
942186293336969216	0
850362620569948161	0
9047909043544064	1
940588291287601152	0
900878528085995520	0
900888971307364352	0
941016680146329600	1
850359003993567235	0
19088657923	1
899959861563281410	0
503957685684174848	0
1069407133416992769	1
503950674313629697	0
39607692758622208	1
74706015706284033	1
941423471615148032	1
900872102634508288	0
903729935549857792	0
1006571756809641984	1
900326412548288512	0
959757310183616513	0
900835314557648897	0
114457633603321856	1
959899993879580682	0
959856311415529472	0
503902168983031808	0
900843017778737153	0
940954602979110913	0
325287250231296	1
900328773404504064	0
900850874154659841	0
903672825512210436	0
900870082896814080	0
850359530231922688	0
850570836729843712	0
95377660267606016	1
903658533903839233	0
900853718119313409	0
903728421464834049	0
1098950791887503360	0
900873306483679233	0
959999982924316673	0
959762914629636096	0
900332715026862080	0
900829937996877824	0
940673263251918848	1
900842566014423040	0
1103331907817766912	1
900366368192602112	0
903944570140073985	0
1103667169349562368	0
941692286668365824	0
940031099329159169	1
959883272044949504	0
903670043900334080	0
900878801298747392	0
85296691594534912	1
900842691419926528	0
50867714704687104	1
959792336959082496	0
941317049250435074	1
904107715722694657	0
900890467331649536	0
941415167061000193	0
903989208355876867	0
503918624348729344	0
903723873870508032	0
85185267467694080	1
494103943236960256	0
503927330234834945	1
903677654787817473	0
1006567418800439297	1
494074838214918145	0
494088571146354688	0
1097906191005564929	1
900876790666809344	0
900895161361743872	0
900884172935483392	0
850446709981405186	0
900895831095750657	0
940651690545565696	1
959837672075218945	0
900032766846390273	0
900884309795590148	0
900857740440064002	0
962333398164475904	0
850373512346914816	0
1104030679900344320	1
850606486246088704	0
900338090350444544	0
903767472645578752	0
850489272897425408	0
903697181751656448	0
900860138919251968	1
900849830674804737	0
505064772644372480	0
850364255501209600	0
940363456510865408	1
